Date,HomeTeam,AwayTeam,BetSide,Odds,Profit,FactorValue
2025-05-09T16:00:00.000Z,Southampton,Manchester City,away,1.9,0,-2.1470588235294117
2023-02-03T16:00:00.000Z,Everton,Arsenal,away,2.05,-100,-2.176315789473684
2023-02-11T16:00:00.000Z,Bournemouth,Newcastle,away,1.99,0,-2.1904761904761907
2023-12-09T16:00:00.000Z,Luton,Manchester City,away,1.7,70,-2.1952380952380954
2022-09-02T16:00:00.000Z,Everton,Liverpool,away,1.77,0,-2.2
2022-09-03T16:00:00.000Z,Manchester Utd,Arsenal,away,1.91,-100,-2.2
2023-12-05T16:00:00.000Z,Luton,Arsenal,away,1.74,74,-2.208791208791209
2025-02-14T16:00:00.000Z,Leicester,Arsenal,away,2.14,114.00000000000001,-2.2608695652173916
2022-09-30T16:00:00.000Z,Bournemouth,Brentford,away,1.94,0,-2.2857142857142856
2023-05-13T16:00:00.000Z,Everton,Manchester City,away,1.84,84.00000000000001,-2.3058823529411767
2024-10-04T16:00:00.000Z,Crystal Palace,Liverpool,away,2.04,104,-2.3333333333333335
2025-05-24T16:00:00.000Z,Southampton,Arsenal,away,1.89,88.99999999999999,-2.3888888888888893
2023-04-08T16:00:00.000Z,Southampton,Manchester City,away,2.07,106.99999999999999,-2.4347290640394084
2023-10-06T16:00:00.000Z,Luton,Tottenham,away,1.77,77,-2.452380952380952
2022-10-21T16:00:00.000Z,Nottingham Forest,Liverpool,away,2.13,-100,-2.454545454545455
2023-02-17T16:00:00.000Z,Nottingham Forest,Manchester City,away,1.93,0,-2.474308300395257
2022-08-22T16:00:00.000Z,Manchester Utd,Liverpool,away,1.8,-100,-2.5
2022-08-31T16:00:00.000Z,West Ham,Tottenham,away,1.88,0,-2.5
2022-09-16T16:00:00.000Z,Wolves,Manchester City,away,2.11,110.99999999999999,-2.5
2023-02-25T16:00:00.000Z,Bournemouth,Manchester City,away,1.97,97,-2.5
2023-09-15T16:00:00.000Z,Wolves,Liverpool,away,1.79,79,-2.5
2023-09-16T16:00:00.000Z,Everton,Arsenal,away,1.84,84.00000000000001,-2.5
2024-08-30T16:00:00.000Z,Ipswich,Fulham,away,1.96,0,-2.5
2023-11-05T16:00:00.000Z,Luton,Liverpool,away,1.78,0,-2.511111111111111
2022-10-28T16:00:00.000Z,Leicester,Manchester City,away,1.82,82,-2.522727272727273
2022-11-12T16:00:00.000Z,Wolves,Arsenal,away,1.87,87.00000000000001,-2.5384615384615383
2024-11-23T16:00:00.000Z,Southampton,Liverpool,away,2.03,102.99999999999999,-2.6363636363636367
2023-12-26T16:00:00.000Z,Burnley,Liverpool,away,2.19,119,-2.6666666666666665
2024-09-14T16:00:00.000Z,Wolves,Newcastle,away,1.72,72,-2.6666666666666665
2025-04-19T16:00:00.000Z,Leicester,Liverpool,away,1.74,74,-2.7631048387096775
2024-02-16T16:00:00.000Z,Burnley,Arsenal,away,1.98,98,-2.7678571428571432
2022-08-20T16:00:00.000Z,Bournemouth,Arsenal,away,1.86,86.00000000000001,-3
2022-08-31T16:00:00.000Z,Bournemouth,Wolves,away,1.92,0,-3
2023-08-19T16:00:00.000Z,Aston Villa,Everton,away,1.84,-100,-3
2023-08-26T16:00:00.000Z,Burnley,Aston Villa,away,1.87,87.00000000000001,-3
2023-08-26T16:00:00.000Z,Sheff Utd,Manchester City,away,1.77,77,-3
2024-10-19T16:00:00.000Z,Wolves,Manchester City,away,2.17,117,-3
2023-12-06T16:00:00.000Z,Sheff Utd,Liverpool,away,1.95,95,-3.0549450549450547
2023-11-11T16:00:00.000Z,Bournemouth,Newcastle,away,2.09,-100,-3.090909090909091
2023-09-29T16:00:00.000Z,Wolves,Manchester City,away,1.81,-100,-3.1666666666666665
2024-03-04T16:00:00.000Z,Sheff Utd,Arsenal,away,2.11,110.99999999999999,-3.2391304347826084
2024-08-30T16:00:00.000Z,Everton,Bournemouth,away,1.71,71,-3.5
2024-09-28T16:00:00.000Z,Wolves,Liverpool,away,1.95,95,-3.5999999999999996
2022-09-03T16:00:00.000Z,Aston Villa,Manchester City,away,2.01,0,-3.8
2023-09-01T16:00:00.000Z,Burnley,Tottenham,away,2.16,116.00000000000001,-3.8333333333333335
2022-08-12T16:00:00.000Z,Southampton,Leeds,away,1.79,0,-4
2023-08-18T16:00:00.000Z,Wolves,Brighton,away,2,100,-4
2023-09-01T16:00:00.000Z,Luton,West Ham,away,1.87,87.00000000000001,-4.333333333333334
