"Date","Home Team","Away Team","Home Score","Away Score","Bet Choice","Profit","Is Win","Factor Values","Combined Value","Decision Logic","Home Odds","Away Odds","Handicap"
"2023-05-19T16:00:00.000Z","Bournemouth","Manchester Utd","0","1","HOME","54.5","true","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","2.09","1.75","Unknown"
"2023-05-19T16:00:00.000Z","Tottenham","Brentford","1","3","HOME","-100","false","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","2.16","1.71","Unknown"
"2023-05-19T16:00:00.000Z","Fulham","Crystal Palace","2","2","HOME","-50","false","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","1.93","1.89","Unknown"
"2023-05-20T16:00:00.000Z","Manchester City","Chelsea","1","0","HOME","0","false","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","1.95","1.87","Unknown"
"2023-05-20T16:00:00.000Z","Nottingham Forest","Arsenal","1","0","HOME","79","true","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","1.79","2.04","Unknown"
"2023-05-20T16:00:00.000Z","Brighton","Southampton","3","1","HOME","0","false","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","1.88","1.94","Unknown"
"2023-05-20T16:00:00.000Z","West Ham","Leeds","3","1","HOME","85","true","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","1.85","1.97","Unknown"
"2023-05-22T16:00:00.000Z","Newcastle","Leicester","0","0","HOME","-100","false","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","1.98","1.84","Unknown"
"2024-05-10T16:00:00.000Z","Newcastle","Brighton","1","1","HOME","-100","false","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","1.8","2.03","Unknown"
"2024-05-10T16:00:00.000Z","Fulham","Manchester City","0","4","HOME","-100","false","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","1.85","1.97","Unknown"
"2024-05-10T16:00:00.000Z","Bournemouth","Brentford","1","2","HOME","-100","false","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","1.8","2.03","Unknown"
"2024-05-10T16:00:00.000Z","Wolves","Crystal Palace","1","3","HOME","-100","false","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","1.9","1.92","Unknown"
"2024-05-10T16:00:00.000Z","Tottenham","Burnley","2","1","HOME","-100","false","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","1.84","1.98","Unknown"
"2024-05-10T16:00:00.000Z","West Ham","Luton","3","1","HOME","109","true","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","2.09","1.75","Unknown"
"2024-05-10T16:00:00.000Z","Everton","Sheff Utd","1","0","HOME","-50","false","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","1.78","2.05","Unknown"
"2024-05-11T16:00:00.000Z","Nottingham Forest","Chelsea","2","3","HOME","-50","false","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","1.82","2","Unknown"
"2024-05-11T16:00:00.000Z","Manchester Utd","Arsenal","0","1","HOME","75","true","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","1.75","2.09","Unknown"
"2024-05-13T16:00:00.000Z","Aston Villa","Liverpool","3","3","HOME","92","true","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","1.92","1.9","Unknown"
"2025-05-16T16:00:00.000Z","Chelsea","Manchester Utd","1","0","HOME","0","false","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","1.91","1.91","Unknown"
"2025-05-16T16:00:00.000Z","Aston Villa","Tottenham","2","0","HOME","42","true","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","1.84","1.98","Unknown"
"2025-05-17T16:00:00.000Z","Everton","Southampton","2","0","HOME","86","true","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","1.86","1.96","Unknown"
"2025-05-17T16:00:00.000Z","Brentford","Fulham","2","3","HOME","-100","false","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","1.74","2.11","Unknown"
"2025-05-17T16:00:00.000Z","Leicester","Ipswich","2","0","HOME","90","true","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","1.9","1.92","Unknown"
"2025-05-17T16:00:00.000Z","West Ham","Nottingham Forest","1","2","HOME","-100","false","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","1.78","2.05","Unknown"
"2025-05-17T16:00:00.000Z","Arsenal","Newcastle","1","0","HOME","54.5","true","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","2.09","1.75","Unknown"
"2025-05-19T16:00:00.000Z","Brighton","Liverpool","3","2","HOME","89","true","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","1.89","1.93","Unknown"
"2025-05-20T16:00:00.000Z","Crystal Palace","Wolves","4","2","HOME","100.99999999999997","true","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","2.01","1.82","Unknown"
"2025-05-20T16:00:00.000Z","Manchester City","Bournemouth","3","1","HOME","57","true","[37]","37","Factors: [37] Combined: 37 → BET HOME (Top 15%)","2.14","1.72","Unknown"
"2023-05-12T16:00:00.000Z","Southampton","Fulham","0","2","HOME","-100","false","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.96","1.85","Unknown"
"2023-05-12T16:00:00.000Z","Manchester Utd","Wolves","2","0","HOME","81","true","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.81","2.06","Unknown"
"2023-05-12T16:00:00.000Z","Leeds","Newcastle","2","2","HOME","82","true","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.82","2","Unknown"
"2023-05-12T16:00:00.000Z","Crystal Palace","Bournemouth","2","0","HOME","104.99999999999997","true","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","2.05","1.78","Unknown"
"2023-05-12T16:00:00.000Z","Chelsea","Nottingham Forest","2","2","HOME","-100","false","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.96","1.86","Unknown"
"2023-05-12T16:00:00.000Z","Aston Villa","Tottenham","2","1","HOME","95","true","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.95","1.87","Unknown"
"2023-05-13T16:00:00.000Z","Everton","Manchester City","0","3","HOME","-100","false","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.98","1.84","Unknown"
"2023-05-13T16:00:00.000Z","Arsenal","Brighton","0","3","HOME","-100","false","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.83","1.99","Unknown"
"2023-05-13T16:00:00.000Z","Brentford","West Ham","2","0","HOME","96","true","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.96","1.86","Unknown"
"2023-05-15T16:00:00.000Z","Leicester","Liverpool","0","3","HOME","-100","false","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","2","1.82","Unknown"
"2024-05-03T16:00:00.000Z","Luton","Everton","1","1","HOME","0","false","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.98","1.84","Unknown"
"2024-05-03T16:00:00.000Z","Arsenal","Bournemouth","3","0","HOME","97","true","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.97","1.85","Unknown"
"2024-05-03T16:00:00.000Z","Burnley","Newcastle","1","4","HOME","-100","false","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.75","2.09","Unknown"
"2024-05-03T16:00:00.000Z","Sheff Utd","Nottingham Forest","1","3","HOME","-100","false","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.86","1.96","Unknown"
"2024-05-03T16:00:00.000Z","Brentford","Fulham","0","0","HOME","-50","false","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.75","2.1","Unknown"
"2024-05-04T16:00:00.000Z","Manchester City","Wolves","5","1","HOME","96","true","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.96","1.86","Unknown"
"2024-05-04T16:00:00.000Z","Liverpool","Tottenham","4","2","HOME","82","true","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.82","2","Unknown"
"2024-05-04T16:00:00.000Z","Chelsea","West Ham","5","0","HOME","91","true","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.91","1.91","Unknown"
"2024-05-04T16:00:00.000Z","Brighton","Aston Villa","1","0","HOME","80","true","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.8","2.03","Unknown"
"2024-05-06T16:00:00.000Z","Crystal Palace","Manchester Utd","4","0","HOME","82","true","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.82","2","Unknown"
"2025-05-09T16:00:00.000Z","Ipswich","Brentford","0","1","HOME","0","false","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","2.07","1.77","Unknown"
"2025-05-09T16:00:00.000Z","Southampton","Manchester City","0","0","HOME","92","true","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.92","1.9","Unknown"
"2025-05-09T16:00:00.000Z","Wolves","Brighton","0","2","HOME","-100","false","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","2.1","1.75","Unknown"
"2025-05-09T16:00:00.000Z","Fulham","Everton","1","3","HOME","-100","false","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","2","1.82","Unknown"
"2025-05-10T16:00:00.000Z","Liverpool","Arsenal","2","2","HOME","-50","false","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.88","1.94","Unknown"
"2025-05-10T16:00:00.000Z","Nottingham Forest","Leicester","2","2","HOME","-100","false","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.79","2.04","Unknown"
"2025-05-10T16:00:00.000Z","Bournemouth","Aston Villa","0","1","HOME","-100","false","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.86","1.96","Unknown"
"2025-05-10T16:00:00.000Z","Manchester Utd","West Ham","0","2","HOME","-100","false","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","2.19","1.69","Unknown"
"2025-05-10T16:00:00.000Z","Newcastle","Chelsea","2","0","HOME","94","true","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.94","1.88","Unknown"
"2025-05-10T16:00:00.000Z","Tottenham","Crystal Palace","0","2","HOME","-100","false","[36]","36","Factors: [36] Combined: 36 → BET HOME (Top 15%)","1.85","1.97","Unknown"
"2023-05-05T16:00:00.000Z","Tottenham","Crystal Palace","1","0","HOME","49.5","true","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","1.99","1.9","Unknown"
"2023-05-05T16:00:00.000Z","Wolves","Aston Villa","1","0","HOME","89","true","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","1.89","1.93","Unknown"
"2023-05-05T16:00:00.000Z","Bournemouth","Chelsea","1","3","HOME","-100","false","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","2.03","1.8","Unknown"
"2023-05-05T16:00:00.000Z","Manchester City","Leeds","2","1","HOME","-100","false","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","1.92","1.9","Unknown"
"2023-05-06T16:00:00.000Z","Newcastle","Arsenal","0","2","HOME","-100","false","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","1.95","1.87","Unknown"
"2023-05-06T16:00:00.000Z","Liverpool","Brentford","1","0","HOME","-50","false","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","1.79","2.04","Unknown"
"2023-05-07T16:00:00.000Z","Fulham","Leicester","5","3","HOME","96","true","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","1.96","1.86","Unknown"
"2023-05-07T16:00:00.000Z","West Ham","Manchester Utd","1","0","HOME","115","true","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","2.15","1.71","Unknown"
"2023-05-08T16:00:00.000Z","Nottingham Forest","Southampton","4","3","HOME","59.5","true","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","2.19","1.69","Unknown"
"2023-05-08T16:00:00.000Z","Brighton","Everton","1","5","HOME","-100","false","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","1.68","2.2","Unknown"
"2024-04-26T16:00:00.000Z","West Ham","Liverpool","2","2","HOME","80","true","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","1.8","2.03","Unknown"
"2024-04-26T16:00:00.000Z","Fulham","Crystal Palace","1","1","HOME","-50","false","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","1.81","2.01","Unknown"
"2024-04-26T16:00:00.000Z","Manchester Utd","Burnley","1","1","HOME","-100","false","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","1.92","1.89","Unknown"
"2024-04-26T16:00:00.000Z","Wolves","Luton","2","1","HOME","56","true","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","2.12","1.73","Unknown"
"2024-04-26T16:00:00.000Z","Newcastle","Sheff Utd","5","1","HOME","90","true","[35]","35","Factors: [35] Combined: 35 → BET HOME (Top 15%)","1.9","1.92","Unknown"
